Version ,Date,Company,Company Code,Company Code Description,Currency,Sales Org,Sales Org Name,Country,Region,City,Product,Product Description,UOM,UOM Description,Product Group,Customer,Customer Name,Customer Country,Customer City,Profit Center,Profit Center Description,Account,Audit Trail,ASP,Volume,Revenue,COGS_SP,COGS
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,30000,72000000,1820,54600000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,2400,6240000,1890,4536000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,15000,36000000,1820,27300000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,34800,90480000,1890,65772000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,3000,7200000,1820,5460000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,15000,36000000,1820,27300000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,34800,90480000,1890,65772000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US3,South,Houston,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,2400,6240000,1890,4536000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,15000,36000000,1820,27300000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,34800,90480000,1890,65772000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US3,South,Houston,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7001,FusionChem Markets,US8,Midwest,Detroit,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,20400,53040000,1890,38556000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,27600,71760000,1890,52164000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202507,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202507,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,2400,6240000,1890,4536000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,15000,36000000,1820,27300000
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,34800,90480000,1890,65772000
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,13000,13312000,635,8255000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,45500,46592000,635,28892500
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,19500,19968000,635,12382500
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,OR102,Organic Reagent,g,Grams,Reagents,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,30000,72000000,1820,54600000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,IS101,Industrial Solvent,L,Liters,Solvents,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,IS101,Industrial Solvent,L,Liters,Solvents,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,OR102,Organic Reagent,g,Grams,Reagents,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,12000,28800000,1820,21840000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,13000,13312000,635,8255000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,OR102,Organic Reagent,g,Grams,Reagents,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,45500,46592000,635,28892500
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202508,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,19500,19968000,635,12382500
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,30000,72000000,1820,54600000
Actual,202508,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,13000,13312000,635,8255000
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,45500,46592000,635,28892500
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,19500,19968000,635,12382500
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,30000,72000000,1820,54600000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,IS101,Industrial Solvent,L,Liters,Solvents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,IS101,Industrial Solvent,L,Liters,Solvents,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,IS101,Industrial Solvent,L,Liters,Solvents,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,IS101,Industrial Solvent,L,Liters,Solvents,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,20400,53040000,1890,38556000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,IS101,Industrial Solvent,L,Liters,Solvents,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,27600,71760000,1890,52164000
Actual,202509,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,OR102,Organic Reagent,g,Grams,Reagents,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202509,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,PC103,Polyethylene Compound,kg,Kilograms,Polymers,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
